Customer ID,Gender,Age,City,Membership Type,Total Spend,Items Purchased,Average Rating,Discount Applied,Days Since Last Purchase,Satisfaction Level
4401,Male,29,San Diego,Bronze,514.29,11,3.5,TRUE,52,Unsatisfied
4402,Male,33,Austin,Silver,719.5,10,4.7,TRUE,44,Neutral
4403,Male,30,San Francisco,Silver,788.68,15,3.9,TRUE,37,Neutral
4404,Male,27,Las Vegas,Bronze,501.76,10,3.6,TRUE,70,Neutral
4405,Male,37,Phoenix,Gold,1685.16,21,4.6,FALSE,32,Satisfied
4406,Female,38,Houston,Gold,1291.7,19,4.6,TRUE,11,Satisfied
4407,Female,27,Boston,Gold,1322.8,15,4.9,TRUE,29,Satisfied
4408,Female,30,San Francisco,Silver,834.97,12,4.4,TRUE,62,Unsatisfied
4409,Male,38,Denver,Gold,1089.88,17,4.6,FALSE,16,Satisfied
4410,Female,38,Las Vegas,Bronze,512.27,11,3.6,FALSE,61,Neutral
4411,Male,28,San Francisco,Gold,1149.11,19,4.5,FALSE,10,Satisfied
4412,Male,42,Chicago,Bronze,446.16,10,3.3,TRUE,41,Neutral
4413,Male,30,Denver,Silver,774.59,15,3.8,TRUE,63,Satisfied
4414,Female,29,Las Vegas,Silver,868.09,10,4.2,TRUE,47,Satisfied
4415,Male,28,Atlanta,Silver,811.95,12,4,FALSE,47,Neutral
4416,Male,26,Dallas,Bronze,483.57,11,3.8,TRUE,72,Neutral
4417,Female,28,Denver,Bronze,482.24,7,3,FALSE,18,Unsatisfied
4418,Female,27,New York,Silver,660.1,10,4,TRUE,38,Neutral
4419,Male,26,Las Vegas,Bronze,466.52,11,3.4,TRUE,65,Unsatisfied
4420,Male,38,Seattle,Gold,1095.68,14,4.7,TRUE,20,Unsatisfied
4421,Female,29,Orlando,Gold,1391.43,15,4.8,FALSE,13,Neutral
4422,Male,28,Chicago,Silver,705.42,11,4.7,TRUE,65,Unsatisfied
4423,Female,30,Orlando,Bronze,534.46,7,3.7,TRUE,40,Satisfied
4424,Male,38,Dallas,Bronze,477.94,12,3.6,TRUE,25,Neutral
4425,Male,33,Orlando,Silver,794.26,12,4.2,TRUE,58,Satisfied
4426,Female,41,Phoenix,Bronze,515.38,11,3.3,TRUE,18,Unsatisfied
4427,Male,40,Atlanta,Bronze,435.86,11,3.3,TRUE,55,Neutral
4428,Male,34,Dallas,Bronze,436.68,11,3.2,TRUE,64,Neutral
4429,Male,27,Atlanta,Bronze,461.55,9,3.7,TRUE,66,Neutral
4430,Female,36,San Diego,Silver,774.49,14,3.7,TRUE,62,Neutral
4431,Male,40,Dallas,Bronze,442.69,9,3.1,FALSE,77,Unsatisfied
4432,Female,31,Los Angeles,Gold,1440.24,15,4.6,FALSE,34,Satisfied
4433,Male,28,Las Vegas,Gold,1305.25,17,4.4,FALSE,22,Satisfied
4434,Female,31,Chicago,Gold,966.9,21,4.8,FALSE,30,Satisfied
4435,Male,38,Philadelphia,Silver,799.33,12,4.5,TRUE,61,Neutral
4436,Female,28,Austin,Gold,1253.67,15,4.9,FALSE,25,Satisfied
4437,Male,41,Atlanta,Silver,708.6,12,4.3,FALSE,46,Neutral
4438,Female,36,Atlanta,Gold,1381.6,18,4.7,TRUE,35,Satisfied
4439,Male,27,Denver,Silver,718.59,11,3.5,TRUE,44,Satisfied
4440,Female,33,Chicago,Bronze,556.6,10,3,TRUE,68,Neutral
4441,Male,31,Los Angeles,Silver,729.25,10,3.7,TRUE,38,Neutral
4442,Male,27,Las Vegas,Gold,1442.04,21,5,FALSE,30,Satisfied
4443,Male,33,Miami,Silver,764.53,11,5,TRUE,46,Satisfied
4444,Male,35,Philadelphia,Silver,832.55,15,4.5,TRUE,52,Neutral
4445,Female,30,San Francisco,Gold,1622.43,18,4.8,TRUE,23,Satisfied
4446,Female,28,Houston,Silver,768.28,11,3.8,TRUE,36,Neutral
4447,Male,30,Atlanta,Bronze,551.95,11,3.2,TRUE,26,Neutral
4448,Male,27,Los Angeles,Silver,664.21,13,4,TRUE,21,Neutral
4449,Female,44,Atlanta,Gold,1296.69,18,4.8,FALSE,24,Satisfied
4450,Female,31,New York,Silver,687.25,14,3.9,TRUE,62,Satisfied
4451,Male,31,Dallas,Gold,1373.5,16,4.6,TRUE,8,Satisfied
4452,Male,29,Houston,Bronze,553.27,10,3.6,TRUE,42,Unsatisfied
4453,Female,27,Atlanta,Gold,1174.23,17,5,FALSE,22,Unsatisfied
4454,Male,32,Seattle,Gold,1399.67,21,4.3,TRUE,19,Satisfied
4455,Female,29,Austin,Bronze,547.68,12,3.5,TRUE,29,Unsatisfied
4456,Male,28,Boston,Gold,1332.09,20,4.6,FALSE,13,Satisfied
4457,Female,32,Phoenix,Silver,610.78,15,3.9,TRUE,47,Satisfied
4458,Male,35,Las Vegas,Bronze,530.57,9,3.9,TRUE,36,Neutral
4459,Male,31,Portland,Bronze,519.24,10,2.8,TRUE,36,Unsatisfied
4460,Male,39,Atlanta,Gold,992.97,18,4.5,TRUE,11,Satisfied
4461,Female,30,San Francisco,Gold,1419.03,21,4.6,FALSE,9,Satisfied
4462,Male,38,Boston,Bronze,489.55,11,3.5,TRUE,28,Neutral
4463,Male,33,Phoenix,Bronze,372.49,7,3.5,TRUE,28,Neutral
4464,Male,35,Atlanta,Silver,745.1,12,3.9,TRUE,56,Neutral
4465,Male,35,Chicago,Silver,734.68,14,4.1,FALSE,20,Neutral
4466,Male,32,New York,Silver,710.9,10,3.8,TRUE,15,Neutral
4467,Female,41,New York,Bronze,467.86,9,3.7,TRUE,75,Unsatisfied
4468,Female,30,Philadelphia,Silver,703.86,10,3.8,TRUE,42,Satisfied
4469,Male,37,Houston,Bronze,483.27,11,3.6,TRUE,29,Unsatisfied
4470,Female,36,Los Angeles,Gold,1558.87,14,4.6,FALSE,26,Satisfied
4471,Female,28,Los Angeles,Silver,747.54,15,4.5,FALSE,52,Satisfied
4472,Male,35,Philadelphia,Bronze,629.3,8,3.2,TRUE,71,Unsatisfied
4473,Male,35,Orlando,Gold,1209.66,21,4.9,TRUE,19,Satisfied
4474,Female,37,Portland,Bronze,478.65,11,3.5,FALSE,20,Unsatisfied
4475,Male,31,Seattle,Gold,1399.4,15,4.5,FALSE,18,Satisfied
4476,Male,27,Chicago,Silver,646.32,10,4.3,TRUE,36,Neutral
4477,Male,43,Houston,Silver,825.34,14,4.1,FALSE,53,Neutral
4478,Female,40,Orlando,Bronze,537.74,11,3.5,TRUE,27,Satisfied
4479,Male,26,Portland,Gold,1470.8,15,4.9,TRUE,12,Neutral
4480,Female,33,San Diego,Gold,1375.98,15,4.7,TRUE,15,Satisfied
4481,Male,35,Phoenix,Silver,708.25,12,4.4,TRUE,36,Neutral
4482,Male,30,Seattle,Silver,809.1,11,4.6,TRUE,59,Neutral
4483,Male,39,Denver,Bronze,479.11,10,3.5,FALSE,71,Neutral
4484,Female,30,Dallas,Gold,1468.8,15,4.8,TRUE,25,Neutral
4485,Female,27,San Francisco,Silver,753.7,14,4.1,TRUE,60,Neutral
4486,Male,37,Austin,Silver,698.54,10,4.3,TRUE,59,Neutral
4487,Male,32,Atlanta,Silver,841.42,14,4.1,FALSE,13,Satisfied
4488,Male,41,Atlanta,Silver,865.1,10,3.9,TRUE,44,Neutral
4489,Male,43,Houston,Silver,696.78,11,3.7,TRUE,48,Satisfied
4490,Male,26,Denver,Gold,1376.71,16,4.2,TRUE,35,Satisfied
4491,Female,30,San Diego,Bronze,457.22,10,3.6,FALSE,35,Neutral
4492,Male,35,New York,Gold,1194.8,16,4.3,FALSE,23,Satisfied
4493,Female,29,Portland,Silver,652.25,11,4.1,TRUE,54,Satisfied
4494,Female,31,Chicago,Bronze,486.88,9,3.1,TRUE,35,Unsatisfied
4495,Female,30,Seattle,Gold,1547.1,18,4.6,FALSE,33,Neutral
4496,Female,28,New York,Gold,1522.52,19,5,FALSE,30,Satisfied
4497,Male,30,Chicago,Gold,1100.9,14,4.7,TRUE,34,Satisfied
4498,Male,28,San Diego,Bronze,518.64,8,3.6,TRUE,18,Unsatisfied
4499,Male,30,Houston,Bronze,576.16,8,3.4,TRUE,43,Unsatisfied
4500,Male,44,Orlando,Gold,1428.64,20,4.8,FALSE,24,Neutral
4501,Female,31,Denver,Gold,1444.29,21,4.8,FALSE,13,Satisfied
4502,Male,42,Orlando,Gold,1342.53,14,4.6,FALSE,32,Satisfied
4503,Male,35,New York,Silver,902.72,15,4.2,TRUE,42,Unsatisfied
4504,Female,37,Las Vegas,Bronze,492.96,11,3.4,TRUE,71,Unsatisfied
4505,Male,45,Denver,Silver,827.28,13,4.6,TRUE,40,Satisfied
4506,Female,39,Philadelphia,Gold,1377.76,21,5,TRUE,13,Satisfied
4507,Male,27,San Francisco,Gold,1514.04,15,4.6,FALSE,15,Satisfied
4508,Female,40,New York,Gold,1331.44,14,4.9,TRUE,29,Satisfied
4509,Female,33,Chicago,Gold,1555.3,21,4.9,TRUE,30,Satisfied
4510,Female,27,Portland,Bronze,516.43,10,3,TRUE,65,Unsatisfied
4511,Male,35,New York,Bronze,477.83,12,3.6,TRUE,71,Unsatisfied
4512,Male,34,Las Vegas,Bronze,542.73,9,3.4,TRUE,66,Unsatisfied
4513,Female,29,Chicago,Gold,1229.92,14,4.6,FALSE,27,Unsatisfied
4514,Female,40,Las Vegas,Gold,1269.74,16,4.7,FALSE,12,Satisfied
4515,Female,43,Los Angeles,Bronze,505.35,10,3.1,TRUE,41,Neutral
4516,Male,30,Denver,Silver,757.42,10,4.8,TRUE,34,Satisfied
4517,Male,29,Philadelphia,Bronze,378.44,11,3.8,FALSE,19,Unsatisfied
4518,Male,27,San Francisco,Gold,1230.91,21,5,FALSE,35,Satisfied
4519,Female,42,Chicago,Bronze,496.72,7,3.4,FALSE,32,Unsatisfied
4520,Male,27,Orlando,Gold,1396.05,18,4.7,FALSE,29,Satisfied
4521,Male,32,Atlanta,Silver,716.89,14,4,TRUE,59,Neutral
4522,Female,31,Seattle,Bronze,411.29,7,3.6,TRUE,48,Unsatisfied
4523,Female,26,New York,Silver,735.05,15,3.5,TRUE,50,Unsatisfied
4524,Male,26,Seattle,Silver,697.1,11,4,FALSE,36,Neutral
4525,Male,28,Dallas,Silver,730.4,15,3.7,TRUE,38,Neutral
4526,Male,43,San Francisco,Gold,1196.01,17,4.8,TRUE,13,Satisfied
4527,Female,40,San Francisco,Gold,1070.66,21,4.8,TRUE,8,Satisfied
4528,Male,31,Houston,Silver,782.31,12,3.7,TRUE,45,Satisfied
4529,Female,34,Las Vegas,Silver,678.45,10,3.8,TRUE,43,Neutral
4530,Male,30,San Francisco,Silver,511.25,10,4.1,FALSE,61,Neutral
4531,Female,37,Phoenix,Gold,1250.27,15,4.4,TRUE,12,Satisfied
4532,Male,31,San Francisco,Silver,815.29,13,4.2,FALSE,21,Neutral
4533,Female,29,Dallas,Gold,1335.57,21,4.5,FALSE,21,Satisfied
4534,Male,26,Portland,Silver,740.32,13,3.9,TRUE,38,Neutral
4535,Female,26,Dallas,Gold,1278.83,21,5,FALSE,16,Satisfied
4536,Female,27,Los Angeles,Gold,892.08,20,4.4,FALSE,8,Neutral
4537,Male,41,Denver,Gold,1485.82,19,4.6,FALSE,33,Satisfied
4538,Female,45,Phoenix,Silver,779.43,14,4.2,FALSE,29,Satisfied
4539,Male,43,Dallas,Bronze,481.94,8,3.4,TRUE,73,Neutral
4540,Male,42,Dallas,Silver,734.09,11,4,TRUE,54,Neutral
4541,Male,45,Houston,Bronze,410.09,7,3.1,TRUE,52,Neutral
4542,Female,26,Portland,Bronze,483.61,9,2.8,FALSE,42,Unsatisfied
4543,Female,43,Austin,Silver,796.84,10,4.6,TRUE,34,Neutral
4544,Female,39,Los Angeles,Silver,725.33,12,4.4,TRUE,29,Neutral
4545,Female,35,Austin,Bronze,426.26,10,3.3,FALSE,75,Neutral
4546,Female,34,Denver,Bronze,574.47,12,3.4,TRUE,27,Neutral
4547,Male,26,Houston,Bronze,547.29,7,3.6,TRUE,79,Unsatisfied
4548,Male,35,San Francisco,Bronze,494.99,9,3,TRUE,64,Unsatisfied
4549,Male,43,Dallas,Bronze,489.92,7,3.3,TRUE,37,Neutral
4550,Male,30,Houston,Bronze,502.41,10,3.6,TRUE,71,Unsatisfied
4551,Female,28,Orlando,Gold,1283.43,20,4.6,FALSE,14,Satisfied
4552,Male,35,Austin,Silver,754.44,13,4.2,FALSE,25,Satisfied
4553,Male,41,Boston,Silver,888.1,15,4.1,TRUE,25,Satisfied
4554,Male,36,Philadelphia,Bronze,408.3,9,3.2,TRUE,63,Neutral
4555,Female,38,Seattle,Silver,749.45,10,4.9,TRUE,27,Satisfied
4556,Male,32,Austin,Bronze,562.88,10,3.6,TRUE,52,Neutral
4557,Female,26,Atlanta,Gold,1200.41,16,4.6,FALSE,22,Satisfied
4558,Female,43,Philadelphia,Bronze,493.51,12,3.4,TRUE,65,Unsatisfied
4559,Male,33,San Francisco,Bronze,347.13,12,3.1,TRUE,21,Neutral
4560,Male,30,Orlando,Silver,624.09,10,4.1,TRUE,65,Satisfied
4561,Male,27,Las Vegas,Gold,1222.02,14,4.9,TRUE,35,Satisfied
4562,Male,28,Phoenix,Silver,765.91,11,4,TRUE,17,Neutral
4563,Male,38,Houston,Gold,1452.05,14,4.7,TRUE,20,Satisfied
4564,Male,26,Houston,Bronze,401.05,8,3.9,FALSE,39,Neutral
4565,Female,37,Seattle,Bronze,494.24,11,3.7,TRUE,20,Unsatisfied
4566,Male,33,Portland,Bronze,481.55,8,3,TRUE,32,Unsatisfied
4567,Male,37,Denver,Bronze,425.38,10,3.5,TRUE,25,Neutral
4568,Female,32,New York,Bronze,519.89,7,3.5,TRUE,29,Unsatisfied
4569,Female,41,Austin,Bronze,438.68,9,3.6,TRUE,60,Unsatisfied
4570,Female,38,Philadelphia,Bronze,449.71,9,3.7,FALSE,59,Unsatisfied
4571,Female,29,San Diego,Silver,635.28,12,4.8,TRUE,59,Satisfied
4572,Male,44,Portland,Bronze,530.82,10,2.8,TRUE,24,Unsatisfied
4573,Female,28,Los Angeles,Gold,1391.75,15,5,FALSE,16,Neutral
4574,Male,37,Portland,Silver,844.66,10,4.8,TRUE,36,Satisfied
4575,Female,43,Los Angeles,Bronze,525,8,3.1,TRUE,71,Unsatisfied
4576,Female,31,Miami,Bronze,519.18,8,3.2,TRUE,42,Unsatisfied
4577,Female,40,Las Vegas,Bronze,514.4,8,3.6,TRUE,32,Neutral
4578,Female,31,Las Vegas,Bronze,390.32,10,3.2,FALSE,34,Unsatisfied
4579,Female,28,Boston,Silver,796.73,14,4.7,TRUE,25,Neutral
4580,Female,26,Las Vegas,Gold,1671.69,18,4.3,TRUE,23,Satisfied
4581,Female,44,Boston,Silver,731.55,10,4.3,TRUE,47,Neutral
4582,Female,26,Las Vegas,Silver,647.11,10,4.1,TRUE,22,Neutral
4583,Male,36,Miami,Silver,933.05,10,4.2,TRUE,53,Neutral
4584,Male,29,San Francisco,Silver,680.56,15,3.9,TRUE,32,Satisfied
4585,Female,30,Austin,Bronze,395.2,11,3,TRUE,54,Neutral
4586,Male,32,Denver,Silver,750.77,12,4.1,TRUE,22,Satisfied
4587,Female,27,Atlanta,Bronze,414.36,10,3.4,TRUE,66,Satisfied
4588,Male,33,Orlando,Gold,1293.75,21,4.6,FALSE,28,Satisfied
4589,Female,26,San Diego,Bronze,444.41,10,4,TRUE,28,Unsatisfied
4590,Female,39,Las Vegas,Bronze,530.41,9,3.6,TRUE,27,Neutral
4591,Male,27,Seattle,Silver,816.53,15,3.9,TRUE,12,Satisfied
4592,Female,35,Atlanta,Gold,1223.47,15,4.4,TRUE,8,Satisfied
4593,Female,34,Miami,Silver,735.02,13,4,FALSE,57,Neutral
4594,Male,43,Denver,Silver,784.27,11,4.1,TRUE,49,Neutral
4595,Female,34,New York,Gold,1322,17,4.7,TRUE,9,Satisfied
4596,Female,36,Miami,Bronze,456.84,10,3.2,FALSE,30,Unsatisfied
4597,Female,43,Phoenix,Silver,720.1,15,4,FALSE,20,Neutral
4598,Female,42,Philadelphia,Bronze,475.94,10,3.2,TRUE,60,Unsatisfied
4599,Male,34,Los Angeles,Gold,1228.16,19,4.8,FALSE,23,Satisfied
4600,Male,29,Orlando,Silver,734.9,14,4.3,FALSE,51,Neutral
4601,Female,33,Dallas,Bronze,453.51,7,3.3,FALSE,28,Unsatisfied
4602,Male,38,San Francisco,Bronze,471.5,8,3.3,FALSE,31,Unsatisfied
4603,Male,31,Orlando,Gold,1242.62,18,4.8,FALSE,28,Satisfied
4604,Male,26,Atlanta,Bronze,460.74,8,3.4,TRUE,72,Unsatisfied
4605,Female,26,Las Vegas,Bronze,564.34,10,3.7,TRUE,51,Unsatisfied
4606,Female,28,New York,Bronze,550.09,7,3.8,TRUE,48,Neutral
4607,Male,36,Denver,Gold,1602.85,17,4.6,FALSE,11,Satisfied
4608,Female,28,Boston,Silver,811.78,15,4.1,TRUE,58,Neutral
4609,Female,29,Seattle,Silver,639.04,12,4,FALSE,31,Satisfied
4610,Male,26,Las Vegas,Gold,1654.9,21,4.8,FALSE,14,Satisfied
4611,Male,37,Los Angeles,Silver,774.82,14,4.2,FALSE,38,Neutral
4612,Female,29,Seattle,Bronze,451.94,12,3.1,TRUE,60,Unsatisfied
4613,Female,42,Austin,Silver,765.67,10,4.4,FALSE,43,Neutral
4614,Female,35,Boston,Bronze,485.93,9,2.7,TRUE,68,Neutral
4615,Female,26,Seattle,Gold,1416.08,21,4.5,TRUE,28,Satisfied
4616,Male,31,San Francisco,Bronze,466.19,8,3.5,TRUE,47,Unsatisfied
4617,Male,27,Atlanta,Silver,731.1,10,4.2,TRUE,16,Neutral
4618,Female,45,San Diego,Silver,811.15,15,4.1,TRUE,61,Neutral
4619,Male,39,Portland,Bronze,379.95,11,3.2,TRUE,32,Unsatisfied
4620,Female,36,Portland,Bronze,460.83,8,3.1,FALSE,62,Neutral
4621,Female,31,San Diego,Silver,753.01,10,4.3,TRUE,40,Neutral
4622,Male,33,Miami,Bronze,528.29,12,3.6,TRUE,30,Neutral
4623,Female,38,Las Vegas,Silver,668.38,10,4.1,FALSE,64,Neutral
4624,Female,30,San Diego,Gold,1307.53,20,4.9,TRUE,33,Satisfied
4625,Female,45,Las Vegas,Gold,1147.84,14,5,TRUE,28,Satisfied
4626,Female,31,Phoenix,Silver,704.57,10,4.4,FALSE,24,Neutral
4627,Female,35,Los Angeles,Silver,877.58,12,3.8,TRUE,32,Neutral
4628,Male,26,Las Vegas,Gold,1484.14,17,4.7,FALSE,11,Satisfied
4629,Female,34,Phoenix,Silver,658.93,13,4.4,FALSE,56,Satisfied
4630,Male,37,New York,Bronze,498.38,8,3.1,FALSE,37,Unsatisfied
4631,Female,29,Atlanta,Gold,1359.67,18,4.5,FALSE,29,Satisfied
4632,Male,42,Chicago,Gold,1518.1,20,4.8,TRUE,9,Satisfied
4633,Female,28,Orlando,Silver,674.62,13,4,TRUE,65,Satisfied
4634,Male,34,Boston,Silver,675.59,14,4.4,TRUE,61,Neutral
4635,Male,29,Phoenix,Silver,726.1,10,4.5,TRUE,28,Neutral
4636,Female,30,Miami,Gold,1642.92,20,4.9,FALSE,29,Satisfied
4637,Female,43,Philadelphia,Silver,784.6,10,4.8,TRUE,63,Satisfied
4638,Female,32,San Francisco,Silver,657.72,15,3.7,TRUE,58,Unsatisfied
4639,Male,28,San Francisco,Silver,770.97,11,3.8,TRUE,65,Neutral
4640,Female,34,Dallas,Silver,554.39,11,4,TRUE,23,Unsatisfied
4641,Female,29,Seattle,Bronze,441.21,9,3.6,TRUE,22,Unsatisfied
4642,Female,26,Chicago,Silver,603.26,11,4,FALSE,65,Neutral
4643,Female,42,Portland,Bronze,447.33,8,3.3,FALSE,19,Satisfied
4644,Male,31,Denver,Silver,746.02,10,4,TRUE,26,Neutral
4645,Male,39,Boston,Bronze,484.24,7,3.3,TRUE,23,Neutral
4646,Female,29,Seattle,Bronze,378.62,10,3.1,TRUE,61,Unsatisfied
4647,Male,30,San Diego,Bronze,585.85,7,3.3,TRUE,68,Unsatisfied
4648,Male,29,Houston,Bronze,469.31,8,3.4,TRUE,56,Neutral
4649,Female,43,San Diego,Silver,831.65,14,4.2,TRUE,44,Neutral
4650,Male,27,Phoenix,Gold,1301.47,21,5,TRUE,35,Satisfied
4651,Male,43,San Francisco,Silver,753.13,15,4.2,TRUE,60,Satisfied
4652,Male,30,Miami,Bronze,461.96,11,3.3,TRUE,20,Unsatisfied
4653,Female,43,Houston,Gold,1307.67,20,4.8,FALSE,12,Unsatisfied
4654,Male,28,Seattle,Silver,747.11,12,3.6,TRUE,28,Satisfied
4655,Male,35,Chicago,Bronze,397.15,7,2.7,FALSE,40,Unsatisfied
4656,Male,37,San Francisco,Bronze,456.58,8,3.6,TRUE,60,Neutral
4657,Female,29,Houston,Bronze,332.47,7,3.7,TRUE,26,Unsatisfied
4658,Female,27,San Diego,Bronze,338.05,7,3.2,TRUE,73,Neutral
4659,Female,29,Dallas,Bronze,513.36,8,3.4,TRUE,70,Unsatisfied
4660,Female,35,San Francisco,Gold,1440.35,16,4.9,TRUE,28,Satisfied
4661,Female,32,Atlanta,Bronze,568.8,7,3,TRUE,78,Neutral
4662,Female,30,New York,Bronze,354.2,10,3.3,TRUE,80,Neutral
4663,Female,31,Boston,Bronze,385.49,10,2.9,FALSE,45,Neutral
4664,Male,36,San Diego,Bronze,468.42,9,2.6,TRUE,76,Unsatisfied
4665,Female,28,Phoenix,Bronze,482.39,8,3.3,TRUE,47,Unsatisfied
4666,Male,29,Miami,Gold,1190.49,21,4.8,TRUE,24,Satisfied
4667,Female,31,Dallas,Bronze,517.74,9,2.8,FALSE,24,Unsatisfied
4668,Male,45,Dallas,Gold,1597.57,19,4.7,FALSE,24,Satisfied
4669,Male,26,Los Angeles,Gold,1373.95,20,5,FALSE,21,Satisfied
4670,Female,39,San Diego,Bronze,474.96,9,3.3,TRUE,69,Unsatisfied
4671,Female,27,Dallas,Silver,683.08,10,4.2,TRUE,50,Satisfied
4672,Male,39,Miami,Gold,1363.58,18,4.4,TRUE,21,Satisfied
4673,Female,41,Miami,Bronze,471.22,11,3.2,TRUE,44,Neutral
4674,Female,40,Austin,Bronze,396.31,7,3,TRUE,28,Neutral
4675,Female,29,Los Angeles,Gold,1416.53,18,5,TRUE,34,Satisfied
4676,Female,35,Atlanta,Bronze,485.92,11,3.7,TRUE,32,Satisfied
4677,Male,36,Philadelphia,Silver,789.03,15,3.8,TRUE,26,Unsatisfied
4678,Female,38,Portland,Bronze,395.52,7,3.9,TRUE,27,Unsatisfied
4679,Female,36,Austin,Bronze,394.03,11,3.4,TRUE,54,Satisfied
4680,Female,28,Miami,Gold,1529.9,19,4.6,TRUE,18,Satisfied
4681,Female,42,New York,Silver,787.3,13,3.7,TRUE,37,Neutral
4682,Male,41,Dallas,Bronze,425.88,12,3,TRUE,69,Unsatisfied
4683,Male,26,Los Angeles,Bronze,537.27,12,3.1,TRUE,67,Unsatisfied
4684,Male,43,Las Vegas,Gold,1231.21,15,4.9,FALSE,14,Satisfied
4685,Male,32,Miami,Silver,577.66,15,4.1,TRUE,26,Neutral
4686,Female,32,Denver,Silver,840.15,10,4.4,TRUE,58,Neutral
4687,Male,28,Philadelphia,Silver,851.66,12,4.2,FALSE,51,Unsatisfied
4688,Male,37,Orlando,Bronze,581.89,11,3.3,TRUE,35,Neutral
4689,Male,28,San Diego,Bronze,485.39,8,3.4,TRUE,76,Neutral
4690,Male,29,San Diego,Bronze,454.01,9,3.2,TRUE,40,Unsatisfied
4691,Male,45,Los Angeles,Silver,685.8,10,3.9,TRUE,19,Unsatisfied
4692,Female,31,Miami,Silver,735.9,14,4,TRUE,29,Neutral
4693,Female,37,Denver,Bronze,545.12,11,3.3,TRUE,43,Unsatisfied
4694,Male,35,Austin,Gold,1108.47,21,4.5,FALSE,14,Satisfied
4695,Female,42,Miami,Silver,827.37,10,3.9,FALSE,32,Satisfied
4696,Female,38,Miami,Bronze,403.57,10,2.8,TRUE,32,Unsatisfied
4697,Male,37,Austin,Silver,723.76,15,4.1,TRUE,59,Neutral
4698,Male,28,Chicago,Gold,1312.22,18,5,TRUE,19,Satisfied
4699,Male,26,Boston,Gold,1386.1,16,5,TRUE,12,Satisfied
4700,Female,44,Boston,Gold,1273.34,14,4.8,FALSE,18,Satisfied
4701,Male,36,Houston,Gold,1092.99,17,4.7,TRUE,29,Satisfied
4702,Male,35,Los Angeles,Bronze,336.27,8,3.1,TRUE,50,Neutral
4703,Female,32,Atlanta,Bronze,408.39,12,3,TRUE,25,Unsatisfied
4704,Female,32,Austin,Silver,783.85,10,4.2,TRUE,55,Neutral
4705,Female,43,Las Vegas,Silver,781.66,14,4,TRUE,47,Neutral
4706,Female,33,Las Vegas,Gold,1354.37,20,4.8,TRUE,18,Satisfied
4707,Female,28,Denver,Silver,817.84,15,4.1,FALSE,55,Neutral
4708,Female,42,Portland,Gold,1483.02,14,4.7,TRUE,32,Satisfied
4709,Female,38,Atlanta,Bronze,539.36,7,3.2,TRUE,52,Neutral
4710,Male,40,Miami,Bronze,418.95,7,4,TRUE,27,Unsatisfied
4711,Male,43,Phoenix,Silver,765.82,13,4.2,FALSE,41,Satisfied
4712,Male,29,New York,Silver,657.81,15,3.9,TRUE,61,Neutral
4713,Female,41,Atlanta,Silver,642.62,10,4,FALSE,19,Satisfied
4714,Male,27,Houston,Bronze,554.52,11,3.4,TRUE,79,Unsatisfied
4715,Female,28,Phoenix,Bronze,566.51,11,3,FALSE,69,Unsatisfied
4716,Male,42,San Diego,Silver,774.28,10,4,TRUE,18,Neutral
4717,Female,43,Boston,Gold,1230.21,19,4.6,FALSE,22,Satisfied
4718,Male,31,Philadelphia,Silver,697.37,15,4,TRUE,45,Satisfied
4719,Female,45,Chicago,Silver,708.07,13,3.5,TRUE,35,Unsatisfied
4720,Male,35,New York,Gold,1671.84,21,4.7,TRUE,21,Satisfied
4721,Female,45,Seattle,Gold,1073.2,20,4.7,TRUE,25,Satisfied
4722,Female,30,Los Angeles,Silver,687.11,15,4.2,TRUE,33,Neutral
4723,Male,26,Dallas,Bronze,400.48,10,2.8,TRUE,32,Neutral
4724,Male,42,Houston,Gold,1348.05,18,4.5,FALSE,12,Satisfied
4725,Female,31,Portland,Bronze,393.58,8,3.3,TRUE,40,Neutral
4726,Female,38,Dallas,Gold,1241.16,16,4.9,FALSE,10,Satisfied
4727,Male,28,Philadelphia,Bronze,486.06,11,3.5,FALSE,56,Neutral
4728,Female,43,Austin,Bronze,428.68,7,3.3,TRUE,57,Unsatisfied
4729,Male,42,Boston,Bronze,497.44,7,3.4,TRUE,40,Neutral
4730,Female,31,San Diego,Silver,746.45,13,4.4,FALSE,25,Neutral
4731,Male,34,Denver,Gold,1566.46,18,4.8,TRUE,24,Satisfied
4732,Male,30,New York,Gold,1231.45,18,4.9,FALSE,19,Satisfied
4733,Male,31,Orlando,Silver,654.91,11,4.1,TRUE,35,Neutral
4734,Male,29,Orlando,Bronze,471,8,3.4,TRUE,49,Unsatisfied
4735,Female,28,Orlando,Bronze,452.28,11,3.3,TRUE,52,Unsatisfied
4736,Male,36,Phoenix,Gold,989.58,17,4.8,FALSE,22,Unsatisfied
4737,Female,37,Philadelphia,Gold,1212.29,17,4.7,TRUE,29,Satisfied
4738,Male,29,Philadelphia,Gold,1339.49,16,4.5,FALSE,11,Satisfied
4739,Male,26,New York,Bronze,511.05,8,3.4,TRUE,68,Unsatisfied
4740,Male,37,Portland,Bronze,375.46,8,3.4,TRUE,59,Unsatisfied
4741,Male,28,Miami,Gold,1121.69,16,4.7,FALSE,21,Satisfied
4742,Female,30,Atlanta,Bronze,419.95,12,3.4,TRUE,57,Neutral
